card_id,batting_ratings_vsr_babip,batting_ratings_vsr_gap,batting_ratings_vsr_power,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,card_title,running_ratings_speed,batting_ratings_misc_gb_hitter_type_0,batting_ratings_misc_gb_hitter_type_1,batting_ratings_misc_gb_hitter_type_2,batting_ratings_misc_gb_hitter_type_3,batting_ratings_misc_fb_hitter_type_0,batting_ratings_misc_fb_hitter_type_1,batting_ratings_misc_fb_hitter_type_2,bats_1,bats_2,bats_3,bb_vsr,k_vsr,hr_vsr,s_vsr,d_vsr,t_vsr,bb,k,hr,tto,s,d,t,avg,obp,slg,woba
21440,151.72624426876595,105.72524354663328,60.37103393657966,50.67054866148327,95.76246901449697,Snapshot SS Alcides Escobar KC 2012,138,0,0,0,0,0,0,0,1,0,0,0.04020355863072325,0.2562253516782317,0.012864668981975386,0.2881583354662825,0.07114425329183159,0.008303753522593058,24.0,154.0,8.0,186.0,119.0,29.0,3.0,0.2760416666666667,0.305,0.3784722222222222,0.311365
21442,89.16838835778051,67.60327886514581,134.78485369361317,95.59877497680235,73.50335844569754,Snapshot RF Juan Encarnacion CIN 2002,140,0,0,0,0,0,0,0,1,0,0,0.06648659760579068,0.29799378683178807,0.03486725632858383,0.24029771477026468,0.050916455505523484,0.005971854338964695,40.0,179.0,21.0,240.0,87.0,18.0,2.0,0.22857142857142856,0.28,0.38035714285714284,0.3015033333333333
21454,55.483389021096045,131.13988666762492,139.80151569970533,141.6502069500044,73.50335844569754,Snapshot RF Jim Dwyer BAL 1983,27,0,0,0,0,0,0,0,0,1,0,0.11471534943605956,0.3013785749571908,0.03687209003821165,0.1698120723527344,0.08109834102783262,0.002499195759780405,69.0,181.0,22.0,272.0,56.0,27.0,1.0,0.19962335216572505,0.2916666666666667,0.3785310734463277,0.3091216666666667
21456,91.57445973897227,140.6703778379968,123.07930901273151,100.09159760833425,79.0681360878974,Snapshot 3B Jack Dunn NYG 1904,170,0,0,0,0,0,0,0,1,0,0,0.07190841521327676,0.2818667699832392,0.03098163782861825,0.2209851108332379,0.07716858345393868,0.010104031530415045,43.0,169.0,19.0,231.0,82.0,28.0,4.0,0.23877917414721722,0.29333333333333333,0.40574506283662476,0.3176666666666666
21467,85.5592812859929,153.3776993984926,88.79878530443516,55.16337129301518,168.10457836309507,Snapshot 2B Denny Doyle BOS 1975,104,0,0,0,0,0,0,0,0,1,0,0.048326071326422616,0.12030468415716761,0.019604862871911086,0.21497467969031497,0.07739267112346444,0.008780140913601808,29.0,72.0,12.0,113.0,105.0,38.0,4.0,0.27845884413309985,0.31333333333333335,0.4220665499124343,0.33282666666666666
21473,45.85910349632906,80.31060042564164,121.40708834403412,157.37508616036607,99.47232077596354,Snapshot CF John Dobbs BRO 1903,160,0,0,0,0,0,0,0,0,1,0,0.1307827122568172,0.22729003596568254,0.02844764446823555,0.17778862951698893,0.04261500613047318,0.00702198684142143,78.0,136.0,17.0,231.0,66.0,16.0,3.0,0.19540229885057472,0.3,0.33524904214559387,0.298555
21477,24.20446106560334,40.600220549092185,139.80151569970533,164.11432010766393,97.61739489523025,Snapshot CF Charlie Dexter BSN 1903,182,0,0,0,0,0,0,0,1,0,0,0.13283222065904854,0.21500342992191263,0.03440396561206131,0.16705216553413255,0.025431203439574838,0.005302958661574914,80.0,129.0,21.0,230.0,62.0,9.0,2.0,0.18076923076923077,0.29,0.3269230769230769,0.2911433333333333
21488,42.249996424541436,112.07890432688119,141.47373636840274,130.41815037117462,70.72096962459761,Snapshot CF Joe Delahanty STL 1909,144,0,0,0,0,0,0,0,1,0,0,0.09910711733959261,0.2946237320152758,0.037054169944627104,0.16514992453132457,0.06628544609972148,0.007939860197554468,59.0,177.0,22.0,258.0,56.0,23.0,3.0,0.1922365988909427,0.27166666666666667,0.3678373382624769,0.29402500000000004
21499,121.6503520038691,153.3776993984926,95.4876679792247,114.69327116081296,82.77798784936397,Snapshot CF Guy Curtright CWS 1945,65,0,0,0,0,0,0,0,1,0,0,0.08547956126406496,0.2719697289322831,0.019649532373573975,0.24285745247545326,0.09220900852681163,0.004507218267521767,51.0,163.0,12.0,226.0,91.0,34.0,2.0,0.25318761384335153,0.31666666666666665,0.3879781420765027,0.3232633333333333
21505,44.65606780573318,46.9538813293401,151.507060380587,128.17173905540866,101.32724665669681,Snapshot 1B Terry Crowley BAL 1980,7,0,0,0,0,0,0,0,0,1,0,0.10349621723145234,0.25620392603249,0.041011329578238435,0.18581960826090832,0.03809933661378542,0.000174288216907557,62.0,154.0,25.0,241.0,67.0,14.0,0.0,0.1970260223048327,0.28,0.362453531598513,0.29719999999999996
21508,106.01088802612274,118.43256510712911,92.14322664182993,57.40978260878113,114.31172782182982,Snapshot LF Warren Cromartie MON 1978,87,0,0,0,0,0,0,0,0,1,0,0.049436218024322305,0.2313210458063411,0.01954289703585358,0.24653665354865864,0.07243707515685191,0.00488803360068586,30.0,139.0,12.0,181.0,103.0,30.0,2.0,0.2578947368421053,0.295,0.38070175438596493,0.30787333333333333
21514,114.43213786029386,73.95693964539372,128.09597101882366,132.66456168694057,67.01111786313105,Snapshot RF Estel Crabtree STL 1941,33,0,0,0,0,0,0,0,0,1,0,0.11036758454580621,0.32124729848259875,0.031554812093329235,0.2604361127397489,0.061495032182950625,0.0022788763743854298,66.0,193.0,19.0,278.0,84.0,20.0,1.0,0.23220973782771537,0.31666666666666665,0.3801498127340824,0.3222316666666667
21519,31.42267520917858,118.43256510712911,70.40435794876396,82.12030708220662,177.3792077667615,Snapshot C Clint Courtney BAL 1954,11,0,0,0,0,0,0,0,0,1,0,0.06167070620013635,0.10672006151062485,0.015522029562995997,0.15637230371125763,0.06937562476710424,0.0017007564037548046,37.0,64.0,9.0,110.0,77.0,34.0,1.0,0.21492007104795738,0.2633333333333333,0.3268206039076377,0.2715716666666667
21521,95.18356681075988,77.13377003551768,136.45707436231058,32.69925813535565,77.21321020716411,Snapshot LF Henry Cotto SEA 1989,154,0,0,0,0,0,0,0,1,0,0,0.029722980905566628,0.305899076771108,0.037859594456049965,0.24771897211418661,0.054471920070853164,0.007322254631331916,18.0,184.0,23.0,225.0,93.0,20.0,3.0,0.23883161512027493,0.26166666666666666,0.4020618556701031,0.298885
21531,178.19302946187517,40.600220549092185,82.10990262964563,95.59877497680235,84.63291373009726,Snapshot CF Zip Collins PIT 1915,118,0,0,0,0,0,0,0,0,1,0,0.072725718947866,0.28609731681362044,0.01582548415593632,0.3285202718278889,0.053727031475607145,0.004584057259561407,44.0,172.0,9.0,225.0,123.0,20.0,2.0,0.27697841726618705,0.33,0.368705035971223,0.3224033333333333
21532,63.904638855267166,137.49354744787286,141.47373636840274,64.149016556079,73.50335844569754,Snapshot 1B Shano Collins CWS 1911,178,0,0,0,0,0,0,0,1,0,0,0.04790110625464119,0.30544185023994874,0.03963766804381202,0.18764034082407757,0.07391076281159376,0.010564914913433306,29.0,183.0,24.0,236.0,68.0,27.0,4.0,0.21541155866900175,0.25333333333333335,0.4028021015761821,0.2954466666666667
21539,78.34106714241764,64.42644847502186,134.78485369361317,121.4325051081108,68.86604374386434,Snapshot RF Dave Clark PIT 1993,23,0,0,0,0,0,0,0,0,1,0,0.097196334881351,0.31955671533121843,0.03464439122612951,0.22026450072818374,0.05319750037341817,0.001506515994071156,58.0,192.0,21.0,271.0,72.0,18.0,0.0,0.2047970479704797,0.2816666666666667,0.35424354243542433,0.29441
21547,66.3107102364589,99.37158276638537,146.49039837449487,123.67891642387676,52.17171081726477,Snapshot RF Mike Chartak SLA 1943,23,0,0,0,0,0,0,0,0,1,0,0.09828211895219087,0.3613367676211574,0.039692678057941196,0.1920368739553136,0.06565302618368485,0.0019493692025089496,59.0,217.0,24.0,300.0,58.0,20.0,1.0,0.19038817005545286,0.27,0.36414048059149723,0.29217166666666666
21553,81.95017421420528,143.84720822812073,46.99326858700059,112.446859845047,105.0370984181634,Snapshot 2B Alexi Casilla MIN 2011,168,0,0,0,0,0,0,0,0,0,1,0.08132740357852086,0.24325382155460806,0.011398489057200367,0.20816531512653946,0.07960698113082365,0.010577395121747707,49.0,146.0,7.0,202.0,83.0,32.0,4.0,0.22867513611615245,0.2916666666666667,0.3393829401088929,0.2917766666666667
21555,134.8837446004237,89.8410915960135,87.12656463573778,88.85954102950448,123.58635722549624,Snapshot LF George Case WSA 1942,186,0,0,0,0,0,0,0,1,0,0,0.06309518887933493,0.18696476816648178,0.018128496339780056,0.2823333860934803,0.05972129472596929,0.007995335034828098,38.0,112.0,11.0,161.0,124.0,26.0,4.0,0.29359430604982206,0.3383333333333333,0.4128113879003559,0.3427166666666666
21559,114.43213786029386,93.01792198613745,58.69881326788227,102.33800892410021,103.1821725374301,Snapshot C Cam Carreon CWS 1963,13,0,0,0,0,0,0,0,1,0,0,0.07123839458997895,0.23569132328357684,0.011795902372921954,0.257882107181384,0.07376690595721143,0.0019277645561778696,43.0,141.0,7.0,191.0,105.0,30.0,1.0,0.25673249551166966,0.31,0.3518850987432675,0.3055716666666667
21560,97.58963819195164,127.96305627750097,136.45707436231058,125.92532773964271,59.59141434019791,Snapshot LF Mike Carp BOS 2013,17,0,0,0,0,0,0,0,0,1,0,0.10187276847148631,0.34219888676978977,0.03586248275301347,0.22323163216911535,0.08410791614999766,0.0023870788189520784,61.0,205.0,22.0,288.0,70.0,26.0,1.0,0.22077922077922077,0.3,0.39517625231910947,0.31883166666666674
21565,78.34106714241764,86.66426120588955,88.79878530443516,170.8535540549618,65.15619198239776,Snapshot LF John Cangelosi PIT 1987,176,0,0,0,0,0,0,0,0,0,1,0.14106159968931037,0.3157784782516723,0.01865460534872259,0.2154111974229227,0.0569010995030888,0.0077810419345064235,85.0,189.0,11.0,285.0,68.0,18.0,2.0,0.19223300970873786,0.30666666666666664,0.29902912621359223,0.2898833333333333
21567,90.37142404837638,96.19475237626142,108.86543332880376,116.9396824765789,59.59141434019791,Snapshot 2B Dave Campbell SD 1971,112,0,0,0,0,0,0,0,1,0,0,0.0868854928985844,0.3292437865530321,0.02414505809683582,0.2303850049592408,0.06674745658746757,0.006721429856263104,52.0,198.0,14.0,264.0,77.0,22.0,2.0,0.20985401459854014,0.2783333333333333,0.33394160583941607,0.28397333333333336
21572,51.87428194930843,169.2618513491124,100.50432998531684,107.9540372135151,119.87650546402968,Snapshot 3B Joe Yeager SLA 1907,140,0,0,0,0,0,0,0,1,0,0,0.07538648359915089,0.20588538859559657,0.022303961989376668,0.16519879337181495,0.08532261607334674,0.010316753999023199,45.0,124.0,13.0,182.0,69.0,36.0,4.0,0.21981981981981982,0.2783333333333333,0.36936936936936937,0.29601666666666665
21580,69.91981730824654,172.43868173923636,73.74879928615871,55.16337129301518,156.97502307869536,Snapshot C Bob Wood CLE 1901,116,0,0,0,0,0,0,0,1,0,0,0.04214783479663709,0.13429213910539906,0.01693971179621239,0.19260804199278161,0.08659179463704593,0.009958695032618918,25.0,81.0,10.0,116.0,93.0,42.0,5.0,0.2608695652173913,0.2916666666666667,0.40347826086956523,0.31402833333333335
21583,77.13803145182177,108.90207393675723,139.80151569970533,88.85954102950448,70.72096962459761,Snapshot 1B Eddie Williams SD 1994,7,0,0,0,0,0,0,0,1,0,0,0.06352884600377279,0.31026076482674214,0.03765382573104106,0.21004264422669594,0.07685985653694126,0.0011171600368058403,38.0,186.0,23.0,247.0,74.0,27.0,0.0,0.2206405693950178,0.27,0.3914590747330961,0.30060000000000003
21587,151.72624426876595,89.8410915960135,33.615503237421535,86.61312971373853,95.76246901449697,Snapshot 2B Curt Wilkerson TEX 1988,112,0,0,0,0,0,0,0,0,0,1,0.06278783206445873,0.264832601248569,0.0076094041216783195,0.2913113669222007,0.07330495163654266,0.0066843657197600236,38.0,159.0,5.0,202.0,116.0,29.0,3.0,0.2722419928825623,0.31833333333333336,0.3612099644128114,0.312605
21614,81.95017421420528,140.6703778379968,121.40708834403412,50.67054866148327,86.48783961083055,Snapshot CF Marvell Wynne SD 1986,178,0,0,0,0,0,0,0,0,1,0,0.04505711036894033,0.2905536796187145,0.032823214101102734,0.20711069304727847,0.0743650262756075,0.011266804330588806,27.0,174.0,20.0,221.0,78.0,28.0,4.0,0.2268760907504363,0.26166666666666666,0.3944153577661431,0.29611666666666664
21628,66.3107102364589,105.72524354663328,113.04598500054722,88.85954102950448,93.90754313376368,Snapshot LF Jim Wohlford MON 1984,49,0,0,0,0,0,0,0,1,0,0,0.06209376481121815,0.25036152481691387,0.027055900709341905,0.2004631452080034,0.07122186043017525,0.00267330988297687,37.0,150.0,16.0,203.0,80.0,28.0,1.0,0.22202486678507993,0.27,0.3605683836589698,0.2882916666666667
21649,119.24428062267735,46.9538813293401,118.06264700663937,128.17173905540866,90.19769137229711,Snapshot RF Joe Wilhoit BSN 1917,104,0,0,0,0,0,0,0,0,1,0,0.10735047655392711,0.2614348239006707,0.027399214313687408,0.2773250701983526,0.04548951487933226,0.003926907510786294,64.0,157.0,16.0,237.0,101.0,17.0,1.0,0.251865671641791,0.33166666666666667,0.376865671641791,0.32846166666666665
21657,43.45303211513731,83.48743081576559,121.40708834403412,75.38107313490876,42.89708141359834,Snapshot C Mack Wheat BRO 1918,138,0,0,0,0,0,0,0,1,0,0,0.052042229748120276,0.3826770471219849,0.030622965359795536,0.17506309623809163,0.05561135752540132,0.007700944029155078,31.0,230.0,18.0,279.0,56.0,18.0,2.0,0.16520210896309315,0.20833333333333334,0.29876977152899825,0.23253333333333331
21668,132.47767321923197,93.01792198613745,113.04598500054722,119.18609379234486,63.301266101664474,Snapshot 1B Preston Ward PIT 1954,11,0,0,0,0,0,0,0,0,1,0,0.09686426274990566,0.33573488200409046,0.026206633439556544,0.2683913597569359,0.0740708393645413,0.002018741524023832,58.0,201.0,16.0,275.0,87.0,24.0,1.0,0.23616236162361623,0.31,0.3726937269372694,0.3152316666666667
21679,41.04696073394557,73.95693964539372,62.043254605277035,146.1430295815363,147.70039367502895,Snapshot 3B Ossie Vitt DET 1915,142,0,0,0,0,0,0,0,1,0,0,0.1114727206204902,0.14215517290634794,0.013165935299265396,0.1835869843493057,0.042341207703253766,0.005925703070098524,67.0,85.0,8.0,160.0,81.0,19.0,3.0,0.20825515947467166,0.2966666666666667,0.300187617260788,0.282495
21698,121.6503520038691,127.96305627750097,40.30438591221106,121.4325051081108,65.15619198239776,Snapshot 2B Dick Tracewski LAD 1964,87,0,0,0,0,0,0,0,1,0,0,0.0881513252210288,0.31664920879232217,0.00832529737473399,0.24966544394337958,0.0868121181614043,0.005555294571889455,53.0,190.0,5.0,248.0,88.0,31.0,2.0,0.2303473491773309,0.29833333333333334,0.3217550274223035,0.2892133333333334
21699,33.82874659037033,137.49354744787286,134.78485369361317,143.89661826577034,65.15619198239776,Snapshot CF Rusty Torres CAL 1976,112,0,0,0,0,0,0,0,0,0,1,0.11321587948169483,0.3232964290392306,0.03544520032266638,0.1425686716022559,0.07834114929903951,0.008066401841871722,68.0,194.0,21.0,283.0,45.0,25.0,3.0,0.17669172932330826,0.27,0.3533834586466165,0.28867499999999996
21704,50.67124625871256,18.362407818224497,87.12656463573778,125.92532773964271,73.50335844569754,Snapshot C Bob Tillman BOS 1965,7,0,0,0,0,0,0,0,1,0,0,0.09173762363050604,0.2943617392427555,0.0171080489858705,0.20471208176652816,0.03925498643925321,0.00015679104684528902,55.0,177.0,10.0,242.0,73.0,14.0,0.0,0.1779816513761468,0.25333333333333335,0.25871559633027524,0.2439
21716,78.34106714241764,15.185577428100544,55.3543719304875,48.42413734571732,127.29620898696281,Snapshot C Zack Taylor BRO 1924,9,0,0,0,0,0,0,0,1,0,0,0.035898763988590904,0.1990976334987734,0.011382191392667796,0.24930883961315958,0.0383297667717305,0.00027265884472150504,22.0,119.0,7.0,148.0,113.0,17.0,0.0,0.2370242214532872,0.265,0.3027681660899654,0.26157
21720,79.54410283301353,73.95693964539372,33.615503237421535,77.62748445067471,80.92306196863069,Snapshot SS Frank Taveras PIT 1977,200,0,0,0,0,0,0,0,1,0,0,0.05130784699089345,0.2856911408675816,0.007824385332603318,0.22914401594701556,0.05450719628713696,0.009450386743788688,31.0,171.0,5.0,207.0,90.0,21.0,4.0,0.210896309314587,0.25166666666666665,0.28822495606326887,0.24975666666666668
21721,120.44731631327323,99.37158276638537,48.66548925569798,110.20044852928105,112.45680194109653,Snapshot CF Jose Tartabull KCA 1965,166,0,0,0,0,0,0,0,0,1,0,0.08519597034345465,0.22328091255686117,0.010283715211088985,0.2645950200667653,0.06341836015779291,0.008816213967592204,51.0,134.0,6.0,191.0,108.0,26.0,4.0,0.26229508196721313,0.325,0.3570127504553734,0.31565666666666664
21723,38.64088935275382,-19.759556863262972,97.15988864792207,137.15738431847248,75.35828432643083,Snapshot C Bob Swift DET 1948,9,0,0,0,0,0,0,0,1,0,0,0.10320661400088603,0.2860400879350082,0.018802653305499607,0.20132745109782246,0.022349047606065747,-0.0005062829901408162,62.0,172.0,11.0,245.0,71.0,8.0,-0.0,0.16728624535315986,0.25333333333333335,0.24349442379182157,0.23964
21728,54.280353330500176,40.600220549092185,107.19321266010637,57.40978260878113,67.01111786313105,Snapshot C Jesus Sucre TB 2017,37,0,0,0,0,0,0,0,1,0,0,0.041653312354629456,0.3290349882167237,0.02503378581954844,0.20427639957137167,0.04612580787426144,0.001352283053349119,25.0,197.0,15.0,237.0,74.0,17.0,0.0,0.18434782608695652,0.21833333333333332,0.2921739130434783,0.23435000000000003
21733,114.43213786029386,115.25573471700514,68.73213728006657,128.17173905540866,93.90754313376368,Snapshot LF Ron Stone PHI 1970,85,0,0,0,0,0,0,0,0,1,0,0.10226332967088568,0.2538514208696418,0.013963833142582312,0.2502631359735387,0.07542213881612297,0.005222640042383195,61.0,152.0,8.0,221.0,95.0,29.0,2.0,0.24860853432282004,0.325,0.35435992578849723,0.31589333333333336
21738,109.61999509791036,96.19475237626142,72.07657861746134,116.9396824765789,93.90754313376368,Snapshot LF Gene Stephens BOS 1959,104,0,0,0,0,0,0,0,0,1,0,0.09161117816658836,0.2564455580928679,0.014699578854550024,0.2534592680958187,0.06533685474104177,0.006803960466184945,55.0,154.0,9.0,218.0,97.0,25.0,3.0,0.24587155963302754,0.315,0.3522935779816514,0.309445
21739,124.05642338506085,162.90819056886448,73.74879928615871,107.9540372135151,80.92306196863069,Snapshot 3B Bill Stein SEA 1978,23,0,0,0,0,0,0,0,1,0,0,0.07690898995229876,0.28046395175187705,0.015251585669917862,0.24058352024879426,0.10067480831369391,0.003368330815175195,46.0,168.0,9.0,223.0,91.0,38.0,1.0,0.2509025270758123,0.30833333333333335,0.37184115523465705,0.3124616666666667
21748,33.82874659037033,64.42644847502186,133.1126330249158,123.67891642387676,46.60693317506492,Snapshot C Tim Spehr KC 1999,21,0,0,0,0,0,0,0,1,0,0,0.09019655762748911,0.3621148088956535,0.033355251627754726,0.16588309710964036,0.05311013885436041,0.0009572597773064148,54.0,217.0,20.0,291.0,51.0,16.0,0.0,0.15934065934065933,0.235,0.29853479853479853,0.24952999999999997
21764,86.76231697658876,147.0240386182447,119.73486767533674,57.40978260878113,134.71591250989596,Snapshot 1B Dick Siebert PHA 1939,45,0,0,0,0,0,0,0,0,1,0,0.050715241753874964,0.19121274688526296,0.03201970127970868,0.2140220032630349,0.0812979792669167,0.0033378903737786834,30.0,115.0,19.0,164.0,93.0,35.0,1.0,0.2596491228070175,0.2966666666666667,0.4245614035087719,0.3260116666666667
21769,83.15320990480114,31.06972937872031,48.66548925569798,132.66456168694057,65.15619198239776,Snapshot SS Tillie Shafer NYG 1912,184,0,0,0,0,0,0,0,0,0,1,0.10208165850275334,0.32785969437297025,0.010489334363146422,0.2410405758061537,0.03972483310075539,0.006422236006942014,61.0,197.0,6.0,264.0,81.0,13.0,2.0,0.18923933209647495,0.27166666666666667,0.2541743970315399,0.25221333333333334
21776,73.52892438003416,70.78010925526976,83.78212329834301,97.8451862925683,125.44128310622952,Snapshot SS Marco Scutaro BOS 2010,41,0,0,0,0,0,0,0,1,0,0,0.06655480176419726,0.19420212052765762,0.017233220519181563,0.22372119213134095,0.05381425670801921,0.0020285648270724653,40.0,117.0,10.0,167.0,97.0,23.0,1.0,0.23392857142857143,0.285,0.33214285714285713,0.2852616666666667
21788,56.68642471169193,86.66426120588955,134.78485369361317,116.9396824765789,93.90754313376368,Snapshot C Carl Sawatski STL 1961,9,0,0,0,0,0,0,0,0,1,0,0.09138975827486727,0.2566591027340752,0.03520496947482201,0.1882483681578619,0.05647119594359577,0.0010998963184590288,55.0,154.0,21.0,230.0,70.0,21.0,0.0,0.20550458715596331,0.2783333333333333,0.3596330275229358,0.29435
21789,69.91981730824654,46.9538813293401,38.632165243513676,134.91097300270653,86.48783961083055,Snapshot C Tom Satriano CAL 1966,49,0,0,0,0,0,0,0,0,1,0,0.10378423868529023,0.272875043077334,0.007525828092134173,0.21760426569320737,0.04843388882549664,0.0030096914891122413,62.0,164.0,5.0,231.0,80.0,18.0,1.0,0.19330855018587362,0.27666666666666667,0.258364312267658,0.2564316666666667
21791,95.18356681075988,96.19475237626142,95.4876679792247,128.17173905540866,63.301266101664474,Snapshot SS Heinie Sand PHI 1926,47,0,0,0,0,0,0,0,1,0,0,0.09680491300353632,0.31868843471237895,0.019143780596179057,0.23568530295399814,0.07202252097944842,0.0029727953576254014,58.0,191.0,11.0,260.0,80.0,24.0,1.0,0.2140221402214022,0.29,0.32287822878228783,0.2864716666666667
21799,90.37142404837638,108.90207393675723,119.73486767533674,75.38107313490876,63.301266101664474,Snapshot C Cameron Rupp PHI 2016,9,0,0,0,0,0,0,0,1,0,0,0.05515439721857489,0.33383534840827533,0.030088758045696697,0.22674692769257,0.07944719061246598,0.0014761201756577696,33.0,200.0,18.0,251.0,79.0,28.0,1.0,0.2222222222222222,0.265,0.37037037037037035,0.2892216666666667
21801,83.15320990480114,118.43256510712911,88.79878530443516,110.20044852928105,143.99054191356237,Snapshot LF Bama Rowell BSN 1946,89,0,0,0,0,0,0,0,0,1,0,0.08517285521054326,0.1626665577154331,0.018646526217922742,0.21841949344743578,0.06803161534297761,0.0047861984927106156,51.0,98.0,11.0,160.0,96.0,30.0,2.0,0.25318761384335153,0.31666666666666665,0.37522768670309653,0.3185433333333333
21809,54.280353330500176,102.54841315650933,119.73486767533674,107.9540372135151,110.60187606036325,Snapshot 1B Mickey Rocco CLE 1945,23,0,0,0,0,0,0,0,0,1,0,0.08168027191480054,0.23924188183228023,0.029773146120250643,0.18246705593098,0.06781634528976364,0.001886933818693615,49.0,144.0,18.0,211.0,71.0,26.0,1.0,0.21052631578947367,0.275,0.35934664246823955,0.29164166666666663
21834,47.06213918692494,50.13071171946405,88.79878530443516,105.70762589774914,59.59141434019791,Snapshot CF Jason Repko LAD 2006,162,0,0,0,0,0,0,0,1,0,0,0.0722743050471326,0.3316575233879232,0.018507503276593486,0.19143134783317722,0.042155071885115206,0.006787157203222352,43.0,199.0,11.0,253.0,66.0,15.0,2.0,0.1687612208258528,0.22833333333333333,0.2621184919210054,0.2302733333333333
21850,66.3107102364589,105.72524354663328,128.09597101882366,25.960024188057787,97.61739489523025,Snapshot RF Mark Quinn KC 2001,120,0,0,0,0,0,0,0,1,0,0,0.02517323944998188,0.25631735581767773,0.03527872981322495,0.20395163737590197,0.06469239627177309,0.007617191431783876,15.0,154.0,21.0,190.0,84.0,27.0,3.0,0.23076923076923078,0.25,0.39487179487179486,0.289655
21860,114.43213786029386,137.49354744787286,97.15988864792207,82.12030708220662,67.01111786313105,Snapshot LF Whitey Platt SLA 1948,29,0,0,0,0,0,0,0,1,0,0,0.0594655576990118,0.32265289397981606,0.02006173190452562,0.24087405403791123,0.09054712139816978,0.0029617215147973185,36.0,194.0,12.0,242.0,86.0,32.0,1.0,0.2322695035460993,0.2783333333333333,0.35638297872340424,0.2906016666666667
21869,35.0317822809662,99.37158276638537,97.15988864792207,91.10595234527044,153.2651713172288,Snapshot 2B Charlie Pick BSN 1920,162,0,0,0,0,0,0,0,0,1,0,0.06669792724252718,0.15206244438604866,0.021106604694525032,0.16606256276351178,0.044077437443517616,0.008162028663474126,40.0,91.0,13.0,144.0,76.0,20.0,4.0,0.2017857142857143,0.255,0.32142857142857145,0.2657366666666666
21907,50.67124625871256,73.95693964539372,107.19321266010637,125.92532773964271,106.89202429889667,Snapshot SS Spike Owen BOS 1988,29,0,0,0,0,0,0,0,0,0,1,0.09639199473218156,0.2427979123428235,0.024273693757080606,0.18810608429559833,0.05228860327715508,0.0016126065959060076,58.0,146.0,15.0,219.0,72.0,20.0,1.0,0.1992619926199262,0.27666666666666667,0.32287822878228783,0.2799116666666667
21914,48.265174877520806,102.54841315650933,134.78485369361317,137.15738431847248,59.59141434019791,Snapshot 1B Bobo Osborne WS2 1963,9,0,0,0,0,0,0,0,0,1,0,0.1092791431284418,0.33908953823667565,0.03468587053891297,0.1683315923592204,0.07349346307319754,0.0014962944657092264,66.0,203.0,21.0,290.0,52.0,23.0,0.0,0.1797752808988764,0.27,0.3408239700374532,0.28428
21917,86.76231697658876,-7.052235302767144,100.50432998531684,130.41815037117462,118.02157958329639,Snapshot 2B Jose Oquendo STL 1988,35,0,0,0,0,0,0,0,0,0,1,0.10473340526254889,0.21211998954196976,0.02028942593004364,0.26071304093450254,0.025878934982400473,0.0007921276810763664,63.0,127.0,12.0,202.0,104.0,10.0,0.0,0.2346368715083799,0.315,0.3202979515828678,0.29930999999999996
21926,62.7016031646713,83.48743081576559,129.76819168752104,79.87389576644067,145.84546779429567,Snapshot CF Rebel Oakes STL 1912,170,0,0,0,0,0,0,0,0,1,0,0.062058251875048716,0.16426666369897985,0.034539513321257764,0.2056672114863644,0.04011268303193167,0.007341628104309436,37.0,99.0,21.0,157.0,91.0,18.0,3.0,0.23623445825932504,0.2833333333333333,0.3907637655417407,0.306835
21928,43.45303211513731,31.06972937872031,92.14322664182993,114.69327116081296,79.0681360878974,Snapshot C Mickey O'Neil BSN 1921,37,0,0,0,0,0,0,0,1,0,0,0.08078377765893537,0.2822264584967376,0.018535279802405463,0.19285216395657276,0.040124259298786616,0.0013038332963676044,48.0,169.0,11.0,228.0,72.0,15.0,0.0,0.17753623188405798,0.24333333333333335,0.2644927536231884,0.23984
21929,80.7471385236094,67.60327886514581,93.8154473105273,139.40379563423843,101.32724665669681,Snapshot 3B Tom O'Malley SF 1983,39,0,0,0,0,0,0,0,0,1,0,0.11304125496122634,0.24950144029923071,0.018631668482463698,0.2254786462282493,0.052452514594340284,0.002401753394205041,68.0,150.0,11.0,229.0,84.0,19.0,1.0,0.2161654135338346,0.305,0.3176691729323308,0.2935416666666667
21940,69.91981730824654,99.37158276638537,129.76819168752104,43.93131471418541,93.90754313376368,Snapshot CF Al Nixon PHI 1926,89,0,0,0,0,0,0,0,1,0,0,0.03603961575333967,0.26154648811735165,0.03520316868876716,0.20908846665390074,0.06189481826864948,0.0038204878403968355,22.0,157.0,21.0,200.0,84.0,25.0,2.0,0.22837370242214533,0.25666666666666665,0.3875432525951557,0.2908233333333333
21947,61.498567474075415,96.19475237626142,113.04598500054722,121.4325051081108,79.0681360878974,Snapshot 1B Art Nichols STL 1902,180,0,0,0,0,0,0,0,1,0,0,0.09054479518184518,0.2758175228227691,0.02580248578271256,0.19648405607825556,0.05573295897504756,0.008524210186623502,54.0,165.0,15.0,234.0,72.0,20.0,3.0,0.20146520146520147,0.2733333333333333,0.3315018315018315,0.28071500000000005
21976,139.6958873628072,99.37158276638537,48.66548925569798,123.67891642387676,73.50335844569754,Snapshot RF Bubba Morton CAL 1967,37,0,0,0,0,0,0,0,1,0,0,0.09259085522764689,0.2957339911267187,0.009394708853281532,0.27360706446862143,0.08197724006219982,0.003287928827482773,56.0,177.0,6.0,239.0,99.0,30.0,1.0,0.25,0.32,0.34191176470588236,0.3082516666666667
